day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,windspeed,rainfall
20.697066959752043,1018.3715147025032,17.16567349670845,16.514431070984173,14.849348142662514,16.067042026260218,95.69252074294512,100.04427989508028,25.438156514561708,32.2
5.116318968536515,1021.4828201400842,18.69680816770308,14.585503941584752,12.134049952510743,8.09397069022996,66.35949433071981,16.814986027157175,24.510985064004327,13.4
19.036775940573644,1023.8376968465684,20.18053214314887,16.021701075080582,12.41419929288582,9.360204807718958,67.36989817188339,55.902016858809,23.62587581246888,1.6
28.295539370028106,1005.3115302197624,31.1681139073559,29.90683650737278,27.121605670265755,20.269777597291966,56.32372729235109,53.937467572501774,15.566831196714226,2.4
21.80814367921926,1011.646432717814,30.49712221610182,26.92247428937231,24.89204546255656,20.8359206418449,69.41389043964853,48.473974507531935,8.637495581119973,2.6
28.86302984255132,1014.0059154719564,26.25151444767552,24.099037847545453,22.96610906801024,19.729551469786813,75.53900252493403,69.75949877995227,30.923343447119013,24.4
26.69831624980301,1022.3021920187152,18.68559442653398,17.88594748325517,16.950373914248416,15.237245496301728,83.78908157738285,91.4521368066509,18.256397736945253,25.4
15.353357603035272,1016.6567441662772,15.532515982279772,14.320448977410386,14.122715327942544,11.197477751296889,78.72169017356123,92.60735943069744,38.07467657420194,2.7
2.2315972684269902,1012.9736383159648,31.84982642053692,27.679142756068806,26.320627539329298,23.40626202496605,76.332461626687,82.44497336283669,30.68196655338258,2.6
15.948696849778264,1010.4829155907491,28.19712271206973,24.78163834191827,20.22078881027121,22.63818404635273,89.53374455202791,80.72634170221949,14.952362155325805,3.2
25.46107920024694,1020.3422904592454,21.12631894295346,17.755724069902495,15.390279346310724,7.65624190271145,52.28820123673326,46.75859431026445,33.59940957987698,14.8
26.1698512717514,1016.926087060856,25.90758518372442,25.686439852099127,24.581505077280006,21.785027787007344,82.90100088799383,80.77517838410205,28.818673305820543,2.6
25.01833456597951,1028.3263793748222,16.937264343586932,15.07624818629051,13.492358614835354,10.844418842397438,76.59322055044592,87.35214384885242,19.425795545960085,21.0
5.326234921305745,1015.8046829340605,27.413308674049023,25.807346678609925,24.742946441431485,21.83536837213375,79.74531906427075,81.5123568674787,28.819414604065347,2.6
12.466689777636676,1014.7581609387194,25.3627405711078,23.39977444491685,21.20067242030523,21.63994760832536,91.49439917988305,87.53490913483408,30.91310559771072,30.8
28.26721443737675,1016.6948357199732,29.46293334227884,27.0827716952614,25.832325468129287,23.16242725644452,82.53955001464135,47.033733365069935,16.317977021393126,22.3
29.8503660253095,1018.4766837867844,22.524646717783604,19.539180885923457,18.01739750740486,16.489930142540874,78.37685723320932,89.18548055598878,14.604973161594254,26.3
16.627310416406484,1011.8351415121764,20.30277617684044,17.70992462233923,15.259532344188036,16.284855554700815,90.54457303625608,79.50963521531637,23.678557516511564,31.7
5.548192274169582,1008.2904530195976,28.86231814123681,26.88651488472699,24.76043128991556,25.622941387935555,92.8376624131926,89.26516159085385,24.06235391640518,3.5
1.892953697747309,1010.8459287754858,27.08923304679793,25.97856050725899,23.81408337054,24.43689962152657,94.50857564083482,88.90419825810643,16.32270726153565,3.4
1.7372475705054953,1024.7018321143298,11.435451131777388,10.108610974629054,9.422903569915617,6.881217999031545,79.1403079390791,93.9481282108496,27.88824423022488,23.2
25.701047534744287,1008.8543041205544,35.14853016072771,31.081451816112715,28.90270844006307,25.84240990186112,74.175901210927,39.139342191150064,8.633483718973455,26.7
30.448026831038103,1011.0659277480764,32.65531246429086,29.96980635809186,28.60026761148513,24.78569484846828,74.00845794501532,78.14862537962577,11.978640140710253,28.9
2.537286469327167,1024.4828724469553,11.890856722699615,10.285842806255404,9.009037993986356,6.720270405568029,78.92647832553274,92.54321443398518,27.098065800340915,2.3
5.298213755794985,1005.9303490568814,33.39611786765857,30.45671898678526,28.087955884741685,24.418403170991773,72.0474158296122,29.34476043460087,6.129504861750147,24.4
22.433099970054503,1010.278361689979,26.068668858003694,23.66757307432449,20.855485292617107,20.866728845249384,90.00494088999181,80.88260835547092,11.165754938602186,3.5
21.79148359924275,1020.336880172164,20.704076672849887,20.3323289729716,18.38051864075529,17.187412823818637,87.52282109167368,87.33226114169143,26.874702118176515,26.0
1.857357795723372,1007.8343331687566,32.86778160009612,30.486409907131424,29.151218304208378,26.443533261542928,79.50966221598188,71.83343322222436,30.42103341682969,2.9
26.68659394749256,1007.9489884178972,35.68745081744067,31.33406561950721,28.75911609439273,26.57905755185776,77.26314140961743,60.88921095013182,14.43204393246349,2.7
3.527300225272987,1010.742668651216,28.19016959166542,25.931642690784145,23.936877887282897,23.706614514850628,86.74347524381463,81.81819168910039,9.00542708111875,35.1
24.23065008295068,1019.533339134192,17.660229235167847,15.328728608104926,12.841606458346556,14.764703204557112,97.5564176193744,99.28098825911452,42.49768443661939,3.2
18.05570000489828,1012.5217363622656,26.5079175390814,24.562640946521096,23.6414729603102,19.76717491801317,76.12724416104251,79.70460195465522,29.55678533558588,25.8
7.339452176013932,1012.6252658333088,27.45045373174596,26.33046553889654,25.001360265127328,24.873845341316304,92.16197975245096,84.32949227704121,12.345057057612742,3.5
5.6277797403035885,1011.3422675995874,31.28926293229356,28.39454177228497,27.051271396619715,24.46079108215627,80.80480345738056,69.67792617248533,11.897318505001152,3.0
21.094966118277235,1020.8973791371347,20.76545555792693,19.64537495907752,17.039508873681807,16.553405969254346,81.73755606779835,88.27894835152766,22.46487381587881,25.0
31.02033802390644,1020.7722022919444,27.20179341583861,25.971727165558672,24.40291340764098,21.71696489328165,79.06951871289043,67.19928830107123,41.34675676492959,2.1
9.498100889796572,1005.702356838919,31.83240838992025,28.31877320687088,26.18092302127304,25.59534503094068,86.51012406247352,78.569142377428,,3.3
10.246085967276992,1015.177139399046,21.06813088979596,19.409217557649463,17.403536719999195,16.336285655149386,86.184832597988,80.73797422908191,10.188387957164569,32.7
26.66792548724788,1015.3514498948824,30.07317350494376,26.363077141528795,23.83068449137864,22.29689616588035,76.77430284002949,49.45069633844616,9.890354171234042,2.7
9.03854754408994,1012.2361303162452,27.50362774329343,25.59380956378845,23.87074724127922,23.00051977513493,86.04263713156044,87.75953171158325,17.499280210315806,30.5
27.059422417672742,1006.2697976019216,29.029110710458408,27.206824769240807,25.69619018328321,25.66171892864063,88.2744552234501,87.7648655333909,31.216550792559094,34.8
4.595796555021513,1018.329554708773,20.58165417313476,18.414341735261928,15.92227580808006,15.584562228635765,85.26063344234412,91.31325720294468,41.676254791925885,27.4
4.011553038625516,1018.0701117047308,26.17705176831435,24.896434727616136,22.994036436886347,20.493587694021112,78.28026352537431,81.71022527218919,29.647211753245884,24.0
23.43823901385743,1021.8844987352584,16.738803059686518,14.724487852836038,13.601195807525835,13.889434213698738,93.20963390534354,87.19973636628063,18.702822233560187,28.4
5.173028178728959,1016.380078489999,22.849046446291407,21.05532231891202,19.45395287737242,17.477091937921507,78.48174827988815,82.8150100049664,12.664587775055486,28.1
4.984485562382285,1011.3656300344992,31.948860027055208,29.588503893316823,27.60811853340001,24.55973709539136,78.5543487921764,37.07786397217996,11.437399421376828,25.9
27.370811936063948,1024.1500827058503,22.35351110896617,16.925511999585627,14.26989366451755,8.171660372300543,57.08165238210897,19.5478596126133,14.2771396295755,11.7
25.926940519048788,1020.6515744623292,21.22295991075088,18.657533858552483,15.75768708216834,7.677039326210617,52.20226196317363,46.09958068342325,34.54733282460782,1.5
17.046295376175188,1023.2635094261208,14.681473109847223,12.687482659427896,11.16335720516732,8.4565976284045,77.1906454948501,92.99473323840029,18.585526130368883,2.3
0.9603386586583044,1022.221988499107,15.231318964226856,12.434286657915836,10.755047581784014,10.417263343554186,93.49598380804876,94.30696262727368,31.97293312344612,27.8
10.779723472641887,1010.3035153796852,23.0961707487119,21.366656573376098,20.293890802026468,20.078559487175973,90.7297292723796,88.84490533495398,32.193401402112535,33.6
15.3664974717828,1023.8643951774249,17.54594514357824,13.139525049873985,11.070877987604078,6.425179765498976,64.10246276060627,88.17210742729553,33.467363698946286,19.0
17.875019562261777,1014.9029915385,31.686673074300145,28.618048501349133,26.822499915531,23.875012054897137,76.82507746780512,45.964235626731536,14.52556232766391,21.9
15.098862970649687,1017.2329150690508,15.291257277397122,14.751113948224262,14.14755629741192,11.412399098462917,78.79548382067937,94.55051368174183,37.85386926078525,26.8
25.96066109687507,1008.0802141203156,35.23638985364079,31.186260608293352,29.521454358148613,26.809192110303208,74.79730707060828,56.69288725595952,12.166696070602963,28.8
31.08333790107012,1009.7533785634606,31.726184067686983,30.06591250958751,28.41776938986817,25.775314882448445,78.89816351800346,74.04928564853496,24.87434767717466,2.8
3.218555824025213,1019.6486514788546,20.49619059809873,19.159623761112947,17.8757849544298,18.40812541150997,95.6685868483332,90.23215005487206,14.380643870895518,30.9
14.818022522296584,1025.8950267386413,15.126940843088096,12.448472001276771,10.743215346545927,5.81447962786517,62.82082477744486,88.39921734164363,23.448285561106907,18.3
25.216992110837605,1016.9345329181676,26.38544682975871,25.929923272711697,25.315885364793225,22.03819107634344,77.72726130908356,77.49795841245496,37.39666959821688,24.5
16.122385093920855,1013.38668471661,26.335117181385023,24.930813029495603,23.46431156585398,23.52490262303512,92.77993022167914,74.31824850904658,25.7304175944892,30.7
21.44566095903431,1010.4488748555495,29.18621999707281,26.720998410533465,24.33274713954061,19.538138619156552,64.23073537267675,64.81130140077428,12.542797108007502,25.8
27.78657394625188,1024.729561856744,19.974271407498644,16.993414131560787,14.963934624933673,9.949586009773666,65.21947403482447,57.92294562430647,25.73692561802952,15.7
10.650531477118903,1022.8994961699872,14.270219048884588,11.720972512333532,10.043296450594095,7.787760758562188,76.39074160995608,94.14722232098806,25.59434194222053,2.3
19.606760079364253,1022.3956507294696,19.958309321020668,16.135544069232893,12.11648390870664,9.60183163398744,66.69062604625,54.9225872086608,24.199847532874863,16.8
0.8020643458741967,1007.8573314945862,29.019174524593844,27.609589163427152,25.579196719206788,25.204396262809208,88.60376314467942,88.27157226341005,8.768439492744657,37.1
29.088504374035427,1006.3436676554325,33.096363419320255,28.483043641933527,25.46711101275992,20.50787179435881,61.31264117535338,30.03701925341097,16.579971112632695,21.5
11.086400650994838,1007.9951234138172,28.271968533050064,25.43287628351353,23.037509127922142,20.397098803459656,73.52215303083149,61.64637986392085,25.369609683850715,25.7
13.23884837613906,1008.6367561645794,25.26093611745002,23.34663095743032,21.55026379431946,22.62656165656509,97.80108449684528,90.0773234383589,11.57959615289257,39.6
20.34960889568803,1022.5026835235988,15.951429257657445,15.189927423595906,14.785407979652632,10.661867447171533,76.09038624493266,80.73047547428195,44.67500242081053,21.2
9.180849494493817,1020.9652207696817,21.39977253343411,17.436882192086458,12.828768626356188,7.532001051985686,54.583300690219694,30.56585073900161,17.523739142230234,1.3
20.96020025322478,1012.9502132592198,27.82079655444036,24.54414497917832,21.8307976696812,22.2525383943965,86.3857489839114,78.9455105301537,6.304350641582656,3.1
20.69722581227295,1002.274308272137,33.18153247386038,30.076916958206382,27.103143358495966,25.630188628938352,76.81424952530067,70.48705421899263,13.54379557173104,31.9
4.861726563206123,1016.9823483267912,23.36112562380043,21.15041344978091,19.17690227859806,16.822856791757747,79.46094143012668,82.94000116115005,13.622292959134016,2.6
20.557318215568948,1005.6569660509534,28.07757001936244,26.90812052217944,24.14088446003966,24.177500413873148,88.15064810523178,77.20460263388048,26.595222996929003,32.9
17.033067957251237,1023.991468132519,14.465990288231882,12.530470294395752,11.37865304340636,8.833566032640034,77.17206265975479,90.581319362882,19.22789615578789,22.4
20.560852609344387,1002.3914605390456,33.36100588284858,30.32534790063734,26.811241826915666,25.227759638863777,78.10781842731987,68.41835912707481,13.419086198775176,31.4
11.298583287662794,1010.3702658520466,22.22186647510436,21.37317264566089,19.792104907620644,19.6839307630754,90.893199935906,88.3715035455046,31.573682096211883,33.1
1.693821403580272,1012.800507979214,31.58401260830516,27.58599078357006,26.08413613242224,23.308236759113075,75.90122393977408,81.82190464991507,30.26638340300181,2.6
24.514319959348768,1020.507935852265,20.75979380649779,18.15803327411799,16.01728230991648,13.86210176432972,75.08582641958222,88.18998400265876,27.837690691055663,2.3
27.6178408719905,1007.5358018022898,32.43897221313472,28.77089727477928,26.32116279228414,25.8829662870555,85.23662476450865,82.6758368078849,26.46803821470193,3.2
23.73766687568036,1012.7077154359348,30.338669724284014,26.865694802850115,24.75569042255212,21.3708455211433,72.31689576878735,49.35531401021714,10.71182743257565,26.2
4.5629301686584745,1021.0427346558504,20.83549879497292,19.43651433558284,18.24445023679305,14.676558065490337,74.96588892177361,88.5205791987131,37.58019737386226,22.3
12.03320629669252,1017.9603591719048,14.499391680714954,13.43187362077314,12.335082184810537,10.895170826030398,87.10699455280069,100.40700804879658,35.705614705131644,29.1
